user_id,session_id,event_time,event,device,region,channel,product_category,revenue,bonus_flag,funnel_stage,funnel_rank,prev_rank,valid_sequence,device_type,location,traffic_source,purchase_amount,bounced,session_duration
USR-06219,SES-06219,2026-07-08 08:29:54,browse,Tablet,South,Organic,Sports,0.0,Yes,Visit Website,1,,1,Tablet,South,Organic,0.0,1,10800.0
USR-06219,SES-06219,2026-07-08 11:29:54,add to cart,Tablet,South,Organic,Sports,0.0,Yes,Other,0,1.0,0,Tablet,South,Organic,0.0,1,10800.0
USR-06220,SES-06220,2026-07-08 12:12:18,browse,Tablet,West,Google Ads,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,West,Google Ads,0.0,1,60.0
USR-06221,SES-06221,2026-07-08 20:38:54,browse,Mobile,East,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,0,7200.0
USR-06221,SES-06221,2026-07-08 22:38:54,add to cart,Mobile,East,Google Ads,Fashion,0.0,Yes,Other,0,1.0,0,Mobile,East,Google Ads,0.0,0,7200.0
USR-06221,SES-06221,,checkout,Mobile,East,Google Ads,Fashion,0.0,Yes,Checkout,4,0.0,1,Mobile,East,Google Ads,0.0,0,7200.0
USR-06221,SES-06221,,purchase,Mobile,East,Google Ads,Fashion,444.08,No,Purchase,5,4.0,1,Mobile,East,Google Ads,444.08,0,7200.0
USR-06222,SES-06222,2026-07-08 19:47:42,browse,Tablet,West,Google Ads,Sports,0.0,Yes,Visit Website,1,,1,Tablet,West,Google Ads,0.0,0,0.0
USR-06222,SES-06222,,add to cart,Tablet,West,Google Ads,Sports,0.0,Yes,Other,0,1.0,0,Tablet,West,Google Ads,0.0,0,0.0
USR-06222,SES-06222,,checkout,Tablet,West,Google Ads,Sports,0.0,Yes,Checkout,4,0.0,1,Tablet,West,Google Ads,0.0,0,0.0
USR-06223,SES-06223,2026-07-08 11:02:36,browse,Mobile,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,1,14400.0
USR-06223,SES-06223,2026-07-08 15:02:36,add to cart,Mobile,East,Google Ads,Electronics,0.0,Yes,Other,0,1.0,0,Mobile,East,Google Ads,0.0,1,14400.0
USR-06224,SES-06224,2026-07-08 03:00:54,browse,Desktop,South,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,South,Social Media,0.0,0,14400.0
USR-06224,SES-06224,2026-07-08 05:00:54,add to cart,Desktop,South,Social Media,Electronics,0.0,Yes,Other,0,1.0,0,Desktop,South,Social Media,0.0,0,14400.0
USR-06224,SES-06224,2026-07-08 07:00:54,checkout,Desktop,South,Social Media,Electronics,0.0,Yes,Checkout,4,0.0,1,Desktop,South,Social Media,0.0,0,14400.0
USR-06225,SES-06225,,add to cart,Desktop,East,Email,Electronics,0.0,Yes,Other,0,,1,Desktop,East,Email,0.0,0,
USR-06225,SES-06225,,browse,Desktop,East,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Email,0.0,0,
USR-06225,SES-06225,,checkout,Desktop,East,Email,Electronics,0.0,Yes,Checkout,4,1.0,1,Desktop,East,Email,0.0,0,
USR-06225,SES-06225,,purchase,Desktop,East,Email,Electronics,107.62,No,Purchase,5,4.0,1,Desktop,East,Email,107.62,0,
USR-06226,SES-06226,,add to cart,Mobile,East,Google Ads,Fashion,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,0,
USR-06226,SES-06226,,browse,Mobile,East,Google Ads,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,0,
USR-06226,SES-06226,,checkout,Mobile,East,Google Ads,Fashion,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Google Ads,0.0,0,
USR-06227,SES-06227,,add to cart,Tablet,South,Email,Electronics,0.0,Yes,Other,0,,1,Tablet,South,Email,0.0,0,
USR-06227,SES-06227,,browse,Tablet,South,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Email,0.0,0,
USR-06227,SES-06227,,checkout,Tablet,South,Email,Electronics,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Email,0.0,0,
USR-06228,SES-06228,2026-07-08 19:53:24,browse,Tablet,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,North,Email,0.0,1,14400.0
USR-06228,SES-06228,2026-07-08 23:53:24,add to cart,Tablet,North,Email,Beauty,0.0,Yes,Other,0,1.0,0,Tablet,North,Email,0.0,1,14400.0
USR-06229,SES-06229,2026-07-08 23:23:06,browse,Desktop,South,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,South,Email,0.0,1,60.0
USR-06230,SES-06230,,add to cart,Desktop,West,Organic,Beauty,0.0,Yes,Other,0,,1,Desktop,West,Organic,0.0,0,
USR-06230,SES-06230,,browse,Desktop,West,Organic,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Organic,0.0,0,
USR-06230,SES-06230,,checkout,Desktop,West,Organic,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Organic,0.0,0,
USR-06231,SES-06231,,add to cart,Mobile,West,Organic,Beauty,0.0,Yes,Other,0,,1,Mobile,West,Organic,0.0,0,
USR-06231,SES-06231,,browse,Mobile,West,Organic,Beauty,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Organic,0.0,0,
USR-06231,SES-06231,,checkout,Mobile,West,Organic,Beauty,0.0,Yes,Checkout,4,1.0,1,Mobile,West,Organic,0.0,0,
USR-06231,SES-06231,,purchase,Mobile,West,Organic,Beauty,474.8,No,Purchase,5,4.0,1,Mobile,West,Organic,474.8,0,
USR-06232,SES-06232,2026-07-08 00:41:30,add to cart,Mobile,South,Social Media,Sports,0.0,Yes,Other,0,,1,Mobile,South,Social Media,0.0,0,14400.0
USR-06232,SES-06232,2026-07-08 04:41:30,checkout,Mobile,South,Social Media,Sports,0.0,Yes,Checkout,4,0.0,1,Mobile,South,Social Media,0.0,0,14400.0
USR-06232,SES-06232,,browse,Mobile,South,Social Media,Sports,0.0,Yes,Visit Website,1,4.0,0,Mobile,South,Social Media,0.0,0,14400.0
USR-06233,SES-06233,,add to cart,Desktop,West,Email,Electronics,0.0,Yes,Other,0,,1,Desktop,West,Email,0.0,0,
USR-06233,SES-06233,,browse,Desktop,West,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Email,0.0,0,
USR-06233,SES-06233,,checkout,Desktop,West,Email,Electronics,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Email,0.0,0,
USR-06233,SES-06233,,purchase,Desktop,West,Email,Electronics,279.14,No,Purchase,5,4.0,1,Desktop,West,Email,279.14,0,
USR-06234,SES-06234,,add to cart,Tablet,South,Social Media,Electronics,0.0,Yes,Other,0,,1,Tablet,South,Social Media,0.0,0,
USR-06234,SES-06234,,browse,Tablet,South,Social Media,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Social Media,0.0,0,
USR-06234,SES-06234,,checkout,Tablet,South,Social Media,Electronics,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Social Media,0.0,0,
USR-06234,SES-06234,,purchase,Tablet,South,Social Media,Electronics,430.59,No,Purchase,5,4.0,1,Tablet,South,Social Media,430.59,0,
USR-06235,SES-06235,,add to cart,Tablet,North,Email,Electronics,0.0,Yes,Other,0,,1,Tablet,North,Email,0.0,1,
USR-06235,SES-06235,,browse,Tablet,North,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Email,0.0,1,
USR-06236,SES-06236,,add to cart,Mobile,South,Organic,Electronics,0.0,Yes,Other,0,,1,Mobile,South,Organic,0.0,1,
USR-06236,SES-06236,,browse,Mobile,South,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,South,Organic,0.0,1,
USR-06237,SES-06237,,add to cart,Mobile,North,Social Media,Fashion,0.0,Yes,Other,0,,1,Mobile,North,Social Media,0.0,1,
USR-06237,SES-06237,,browse,Mobile,North,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Social Media,0.0,1,
USR-06238,SES-06238,,browse,Mobile,North,Google Ads,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,North,Google Ads,0.0,1,60.0
USR-06239,SES-06239,,add to cart,Mobile,East,Google Ads,Beauty,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,1,
USR-06239,SES-06239,,browse,Mobile,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,1,
USR-06240,SES-06240,2026-07-08 23:44:48,browse,Desktop,North,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,North,Social Media,0.0,1,60.0
USR-06241,SES-06241,2026-07-08 09:08:48,browse,Desktop,North,Google Ads,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Google Ads,0.0,0,25200.0
USR-06241,SES-06241,2026-07-08 12:08:48,add to cart,Desktop,North,Google Ads,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,North,Google Ads,0.0,0,25200.0
USR-06241,SES-06241,2026-07-08 14:08:48,checkout,Desktop,North,Google Ads,Beauty,0.0,Yes,Checkout,4,0.0,1,Desktop,North,Google Ads,0.0,0,25200.0
USR-06241,SES-06241,2026-07-08 16:08:48,purchase,Desktop,North,Google Ads,Beauty,386.87,No,Purchase,5,4.0,1,Desktop,North,Google Ads,386.87,0,25200.0
USR-06242,SES-06242,2026-07-08 02:02:54,add to cart,Desktop,East,Email,Electronics,0.0,Yes,Other,0,,1,Desktop,East,Email,0.0,1,0.0
USR-06242,SES-06242,,browse,Desktop,East,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Email,0.0,1,0.0
USR-06243,SES-06243,2026-07-08 10:52:30,browse,Desktop,West,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,0,25200.0
USR-06243,SES-06243,2026-07-08 12:52:30,add to cart,Desktop,West,Email,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,West,Email,0.0,0,25200.0
USR-06243,SES-06243,2026-07-08 17:52:30,checkout,Desktop,West,Email,Beauty,0.0,Yes,Checkout,4,0.0,1,Desktop,West,Email,0.0,0,25200.0
USR-06244,SES-06244,,add to cart,Desktop,West,Google Ads,Home,0.0,Yes,Other,0,,1,Desktop,West,Google Ads,0.0,0,
USR-06244,SES-06244,,browse,Desktop,West,Google Ads,Home,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Google Ads,0.0,0,
USR-06244,SES-06244,,checkout,Desktop,West,Google Ads,Home,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Google Ads,0.0,0,
USR-06245,SES-06245,2026-07-08 04:06:18,purchase,Tablet,West,Social Media,Electronics,441.12,No,Purchase,5,,1,Tablet,West,Social Media,441.12,0,0.0
USR-06245,SES-06245,,add to cart,Tablet,West,Social Media,Electronics,0.0,Yes,Other,0,5.0,0,Tablet,West,Social Media,0.0,0,0.0
USR-06245,SES-06245,,browse,Tablet,West,Social Media,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Social Media,0.0,0,0.0
USR-06245,SES-06245,,checkout,Tablet,West,Social Media,Electronics,0.0,Yes,Checkout,4,1.0,1,Tablet,West,Social Media,0.0,0,0.0
USR-06246,SES-06246,2026-07-08 07:24:00,browse,Mobile,North,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,North,Google Ads,0.0,0,32400.0
USR-06246,SES-06246,2026-07-08 12:24:00,add to cart,Mobile,North,Google Ads,Home,0.0,Yes,Other,0,1.0,0,Mobile,North,Google Ads,0.0,0,32400.0
USR-06246,SES-06246,2026-07-08 16:24:00,checkout,Mobile,North,Google Ads,Home,0.0,Yes,Checkout,4,0.0,1,Mobile,North,Google Ads,0.0,0,32400.0
USR-06247,SES-06247,,add to cart,Tablet,South,Email,Beauty,0.0,Yes,Other,0,,1,Tablet,South,Email,0.0,0,
USR-06247,SES-06247,,browse,Tablet,South,Email,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Email,0.0,0,
USR-06247,SES-06247,,checkout,Tablet,South,Email,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Email,0.0,0,
USR-06248,SES-06248,,add to cart,Desktop,East,Google Ads,Beauty,0.0,Yes,Other,0,,1,Desktop,East,Google Ads,0.0,0,
USR-06248,SES-06248,,browse,Desktop,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Google Ads,0.0,0,
USR-06248,SES-06248,,checkout,Desktop,East,Google Ads,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,East,Google Ads,0.0,0,
USR-06248,SES-06248,,purchase,Desktop,East,Google Ads,Beauty,100.12,No,Purchase,5,4.0,1,Desktop,East,Google Ads,100.12,0,
USR-06249,SES-06249,2026-07-08 03:21:06,browse,Mobile,South,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,South,Organic,0.0,1,60.0
USR-06250,SES-06250,,add to cart,Mobile,East,Email,Electronics,0.0,Yes,Other,0,,1,Mobile,East,Email,0.0,0,
USR-06250,SES-06250,,browse,Mobile,East,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Email,0.0,0,
USR-06250,SES-06250,,checkout,Mobile,East,Email,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Email,0.0,0,
USR-06250,SES-06250,,purchase,Mobile,East,Email,Electronics,66.85,No,Purchase,5,4.0,1,Mobile,East,Email,66.85,0,
USR-06251,SES-06251,,add to cart,Mobile,North,Organic,Home,0.0,Yes,Other,0,,1,Mobile,North,Organic,0.0,1,
USR-06251,SES-06251,,browse,Mobile,North,Organic,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Organic,0.0,1,
USR-06252,SES-06252,,browse,Tablet,East,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Tablet,East,Social Media,0.0,1,60.0
USR-06253,SES-06253,2026-07-08 05:54:18,browse,Desktop,North,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,North,Google Ads,0.0,1,18000.0
USR-06253,SES-06253,2026-07-08 10:54:18,add to cart,Desktop,North,Google Ads,Fashion,0.0,Yes,Other,0,1.0,0,Desktop,North,Google Ads,0.0,1,18000.0
USR-06254,SES-06254,,add to cart,Desktop,North,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,North,Social Media,0.0,0,
USR-06254,SES-06254,,browse,Desktop,North,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Social Media,0.0,0,
USR-06254,SES-06254,,checkout,Desktop,North,Social Media,Fashion,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Social Media,0.0,0,
USR-06255,SES-06255,,add to cart,Mobile,South,Email,Sports,0.0,Yes,Other,0,,1,Mobile,South,Email,0.0,1,
USR-06255,SES-06255,,browse,Mobile,South,Email,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,South,Email,0.0,1,
USR-06256,SES-06256,,add to cart,Tablet,West,Email,Beauty,0.0,Yes,Other,0,,1,Tablet,West,Email,0.0,0,
USR-06256,SES-06256,,browse,Tablet,West,Email,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Email,0.0,0,
USR-06256,SES-06256,,checkout,Tablet,West,Email,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,West,Email,0.0,0,
USR-06257,SES-06257,2026-07-08 04:36:18,checkout,Desktop,North,Email,Sports,0.0,Yes,Checkout,4,,1,Desktop,North,Email,0.0,0,0.0
USR-06257,SES-06257,,add to cart,Desktop,North,Email,Sports,0.0,Yes,Other,0,4.0,0,Desktop,North,Email,0.0,0,0.0
USR-06257,SES-06257,,browse,Desktop,North,Email,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Email,0.0,0,0.0
USR-06258,SES-06258,2026-07-08 15:18:24,browse,Mobile,West,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Mobile,West,Social Media,0.0,1,18000.0
USR-06258,SES-06258,2026-07-08 20:18:24,add to cart,Mobile,West,Social Media,Sports,0.0,Yes,Other,0,1.0,0,Mobile,West,Social Media,0.0,1,18000.0
USR-06259,SES-06259,2026-07-08 06:08:54,browse,Desktop,East,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,East,Organic,0.0,0,18000.0
USR-06259,SES-06259,2026-07-08 08:08:54,add to cart,Desktop,East,Organic,Electronics,0.0,Yes,Other,0,1.0,0,Desktop,East,Organic,0.0,0,18000.0
USR-06259,SES-06259,2026-07-08 11:08:54,checkout,Desktop,East,Organic,Electronics,0.0,Yes,Checkout,4,0.0,1,Desktop,East,Organic,0.0,0,18000.0
USR-06260,SES-06260,,add to cart,Mobile,West,Organic,Home,0.0,Yes,Other,0,,1,Mobile,West,Organic,0.0,1,
USR-06260,SES-06260,,browse,Mobile,West,Organic,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Organic,0.0,1,
USR-06261,SES-06261,,add to cart,Desktop,West,Google Ads,Sports,0.0,Yes,Other,0,,1,Desktop,West,Google Ads,0.0,0,
USR-06261,SES-06261,,browse,Desktop,West,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Google Ads,0.0,0,
USR-06261,SES-06261,,checkout,Desktop,West,Google Ads,Sports,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Google Ads,0.0,0,
USR-06262,SES-06262,,browse,Tablet,West,Organic,Home,0.0,Yes,Visit Website,1,,1,Tablet,West,Organic,0.0,1,60.0
USR-06263,SES-06263,2026-07-08 20:55:54,browse,Mobile,North,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,North,Organic,0.0,1,60.0
USR-06264,SES-06264,,add to cart,Mobile,West,Organic,Electronics,0.0,Yes,Other,0,,1,Mobile,West,Organic,0.0,1,
USR-06264,SES-06264,,browse,Mobile,West,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Organic,0.0,1,
USR-06265,SES-06265,2026-07-08 23:12:24,browse,Tablet,West,Social Media,Fashion,0.0,Yes,Visit Website,1,,1,Tablet,West,Social Media,0.0,1,60.0
USR-06266,SES-06266,,add to cart,Desktop,West,Email,Sports,0.0,Yes,Other,0,,1,Desktop,West,Email,0.0,0,
USR-06266,SES-06266,,browse,Desktop,West,Email,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Email,0.0,0,
USR-06266,SES-06266,,checkout,Desktop,West,Email,Sports,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Email,0.0,0,
USR-06267,SES-06267,,browse,Tablet,West,Social Media,Home,0.0,Yes,Visit Website,1,,1,Tablet,West,Social Media,0.0,1,60.0
USR-06268,SES-06268,,add to cart,Tablet,West,Google Ads,Sports,0.0,Yes,Other,0,,1,Tablet,West,Google Ads,0.0,0,
USR-06268,SES-06268,,browse,Tablet,West,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Google Ads,0.0,0,
USR-06268,SES-06268,,checkout,Tablet,West,Google Ads,Sports,0.0,Yes,Checkout,4,1.0,1,Tablet,West,Google Ads,0.0,0,
USR-06268,SES-06268,,purchase,Tablet,West,Google Ads,Sports,183.83,No,Purchase,5,4.0,1,Tablet,West,Google Ads,183.83,0,
USR-06269,SES-06269,2026-07-08 01:07:00,add to cart,Tablet,East,Google Ads,Electronics,0.0,Yes,Other,0,,1,Tablet,East,Google Ads,0.0,0,21600.0
USR-06269,SES-06269,2026-07-08 05:07:00,checkout,Tablet,East,Google Ads,Electronics,0.0,Yes,Checkout,4,0.0,1,Tablet,East,Google Ads,0.0,0,21600.0
USR-06269,SES-06269,2026-07-08 07:07:00,purchase,Tablet,East,Google Ads,Electronics,332.17,No,Purchase,5,4.0,1,Tablet,East,Google Ads,332.17,0,21600.0
USR-06269,SES-06269,,browse,Tablet,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,5.0,0,Tablet,East,Google Ads,0.0,0,21600.0
USR-06270,SES-06270,,add to cart,Tablet,East,Google Ads,Beauty,0.0,Yes,Other,0,,1,Tablet,East,Google Ads,0.0,1,
USR-06270,SES-06270,,browse,Tablet,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Google Ads,0.0,1,
USR-06271,SES-06271,,add to cart,Mobile,South,Social Media,Sports,0.0,Yes,Other,0,,1,Mobile,South,Social Media,0.0,1,
USR-06271,SES-06271,,browse,Mobile,South,Social Media,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,South,Social Media,0.0,1,
USR-06272,SES-06272,2026-07-08 17:04:30,browse,Tablet,North,Email,Home,0.0,Yes,Visit Website,1,,1,Tablet,North,Email,0.0,1,7200.0
USR-06272,SES-06272,2026-07-08 19:04:30,add to cart,Tablet,North,Email,Home,0.0,Yes,Other,0,1.0,0,Tablet,North,Email,0.0,1,7200.0
USR-06273,SES-06273,2026-07-08 04:25:48,browse,Tablet,South,Email,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,South,Email,0.0,1,60.0
USR-06274,SES-06274,2026-07-08 00:32:54,purchase,Mobile,East,Organic,Electronics,297.63,No,Purchase,5,,1,Mobile,East,Organic,297.63,0,0.0
USR-06274,SES-06274,,add to cart,Mobile,East,Organic,Electronics,0.0,Yes,Other,0,5.0,0,Mobile,East,Organic,0.0,0,0.0
USR-06274,SES-06274,,browse,Mobile,East,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Organic,0.0,0,0.0
USR-06274,SES-06274,,checkout,Mobile,East,Organic,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Organic,0.0,0,0.0
USR-06275,SES-06275,,add to cart,Desktop,North,Organic,Sports,0.0,Yes,Other,0,,1,Desktop,North,Organic,0.0,1,
USR-06275,SES-06275,,browse,Desktop,North,Organic,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Organic,0.0,1,
USR-06276,SES-06276,,add to cart,Mobile,West,Social Media,Fashion,0.0,Yes,Other,0,,1,Mobile,West,Social Media,0.0,0,
USR-06276,SES-06276,,browse,Mobile,West,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Social Media,0.0,0,
USR-06276,SES-06276,,checkout,Mobile,West,Social Media,Fashion,0.0,Yes,Checkout,4,1.0,1,Mobile,West,Social Media,0.0,0,
USR-06277,SES-06277,2026-07-08 03:33:48,add to cart,Mobile,East,Organic,Fashion,0.0,Yes,Other,0,,1,Mobile,East,Organic,0.0,1,0.0
USR-06277,SES-06277,,browse,Mobile,East,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Organic,0.0,1,0.0
USR-06278,SES-06278,,browse,Mobile,West,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,West,Google Ads,0.0,1,60.0
USR-06279,SES-06279,,add to cart,Desktop,South,Email,Beauty,0.0,Yes,Other,0,,1,Desktop,South,Email,0.0,1,
USR-06279,SES-06279,,browse,Desktop,South,Email,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Email,0.0,1,
USR-06280,SES-06280,,browse,Mobile,East,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,1,60.0
USR-06281,SES-06281,2026-07-08 10:53:12,browse,Tablet,East,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,East,Social Media,0.0,1,7200.0
USR-06281,SES-06281,2026-07-08 12:53:12,add to cart,Tablet,East,Social Media,Electronics,0.0,Yes,Other,0,1.0,0,Tablet,East,Social Media,0.0,1,7200.0
USR-06282,SES-06282,,add to cart,Mobile,East,Social Media,Home,0.0,Yes,Other,0,,1,Mobile,East,Social Media,0.0,0,
USR-06282,SES-06282,,browse,Mobile,East,Social Media,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Social Media,0.0,0,
USR-06282,SES-06282,,checkout,Mobile,East,Social Media,Home,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Social Media,0.0,0,
USR-06283,SES-06283,,add to cart,Mobile,North,Email,Fashion,0.0,Yes,Other,0,,1,Mobile,North,Email,0.0,1,
USR-06283,SES-06283,,browse,Mobile,North,Email,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Email,0.0,1,
USR-06284,SES-06284,2026-07-08 16:56:54,browse,Desktop,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Email,0.0,0,18000.0
USR-06284,SES-06284,2026-07-08 21:56:54,add to cart,Desktop,North,Email,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,North,Email,0.0,0,18000.0
USR-06284,SES-06284,,checkout,Desktop,North,Email,Beauty,0.0,Yes,Checkout,4,0.0,1,Desktop,North,Email,0.0,0,18000.0
USR-06285,SES-06285,2026-07-08 17:33:54,browse,Desktop,South,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,South,Google Ads,0.0,1,60.0
USR-06286,SES-06286,2026-07-08 21:53:42,browse,Tablet,North,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,North,Social Media,0.0,1,0.0
USR-06286,SES-06286,,add to cart,Tablet,North,Social Media,Beauty,0.0,Yes,Other,0,1.0,0,Tablet,North,Social Media,0.0,1,0.0
USR-06287,SES-06287,,add to cart,Desktop,South,Organic,Electronics,0.0,Yes,Other,0,,1,Desktop,South,Organic,0.0,0,
USR-06287,SES-06287,,browse,Desktop,South,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Organic,0.0,0,
USR-06287,SES-06287,,checkout,Desktop,South,Organic,Electronics,0.0,Yes,Checkout,4,1.0,1,Desktop,South,Organic,0.0,0,
USR-06288,SES-06288,,add to cart,Tablet,North,Google Ads,Beauty,0.0,Yes,Other,0,,1,Tablet,North,Google Ads,0.0,1,
USR-06288,SES-06288,,browse,Tablet,North,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Google Ads,0.0,1,
USR-06289,SES-06289,2026-07-08 14:20:48,browse,Desktop,East,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,East,Social Media,0.0,0,28800.0
USR-06289,SES-06289,2026-07-08 17:20:48,add to cart,Desktop,East,Social Media,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,East,Social Media,0.0,0,28800.0
USR-06289,SES-06289,2026-07-08 22:20:48,checkout,Desktop,East,Social Media,Beauty,0.0,Yes,Checkout,4,0.0,1,Desktop,East,Social Media,0.0,0,28800.0
USR-06289,SES-06289,,purchase,Desktop,East,Social Media,Beauty,65.68,No,Purchase,5,4.0,1,Desktop,East,Social Media,65.68,0,28800.0
USR-06290,SES-06290,2026-07-08 13:31:48,browse,Desktop,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Email,0.0,1,14400.0
USR-06290,SES-06290,2026-07-08 17:31:48,add to cart,Desktop,North,Email,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,North,Email,0.0,1,14400.0
USR-06291,SES-06291,,add to cart,Tablet,West,Organic,Beauty,0.0,Yes,Other,0,,1,Tablet,West,Organic,0.0,0,
USR-06291,SES-06291,,browse,Tablet,West,Organic,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Organic,0.0,0,
USR-06291,SES-06291,,checkout,Tablet,West,Organic,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,West,Organic,0.0,0,
USR-06292,SES-06292,2026-07-08 11:35:12,browse,Tablet,East,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Tablet,East,Google Ads,0.0,1,60.0
USR-06293,SES-06293,2026-07-08 00:05:48,browse,Desktop,East,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,East,Organic,0.0,0,32400.0
