user_id,sessions,days_active,device,traffic_source,max_step,avg_session_time
1927,2,7,1,0,4,285
1928,1,128,1,0,5,166
1929,2,55,0,0,3,260
1930,1,231,1,2,3,67
1931,2,362,1,1,5,184
1932,2,62,0,2,4,532
1933,2,240,0,0,4,134
1934,2,90,2,1,4,284
1935,2,232,1,2,3,433
1936,3,233,1,0,5,517
1937,1,354,0,1,6,487
1938,3,333,0,1,6,557
1939,1,292,1,0,3,554
1940,1,345,0,0,3,399
1941,1,152,0,1,5,131
1942,1,145,1,0,4,570
1943,3,130,0,2,4,541
1944,2,141,1,3,6,418
1945,3,93,1,1,4,392
1946,2,114,0,1,4,144
1947,1,284,1,0,1,372
1948,1,143,0,2,2,103
1949,1,223,1,0,1,164
1950,1,232,0,1,6,409
1951,1,33,0,3,3,519
1952,1,276,1,1,3,154
1953,2,170,0,2,5,67
1954,2,140,2,1,4,339
1955,5,357,0,0,4,135
1956,4,201,0,2,3,585
1957,2,23,0,0,5,254
1958,1,224,0,2,2,271
1959,2,270,0,0,2,426
1960,3,347,1,2,2,182
1961,1,153,1,0,3,565
1962,1,333,1,1,3,431
1963,3,85,2,1,4,175
1964,1,109,0,1,3,220
1965,2,31,1,0,4,230
1966,2,229,0,1,2,41
1967,1,240,1,0,2,81
1968,1,363,0,1,4,331
1969,1,310,2,0,6,329
1970,1,141,1,1,6,550
1971,1,156,2,0,7,169
1972,3,299,1,3,4,129
1973,1,345,2,1,4,514
1974,2,99,1,0,4,166
1975,1,47,0,1,4,395
1976,4,327,0,2,2,563
1977,1,67,0,0,4,536
1978,1,62,0,1,3,190
1979,3,109,0,1,3,204
1980,3,167,0,0,4,117
1981,1,37,0,2,2,428
1982,3,119,2,0,3,509
1983,1,86,2,0,2,574
1984,1,52,0,2,7,506
1985,1,91,0,1,2,312
1986,1,289,0,2,3,481
1987,2,337,0,1,6,111
1988,1,298,1,2,3,242
1989,1,204,0,2,2,549
1990,2,238,1,0,3,163
1991,3,155,1,2,2,476
1992,1,240,1,1,3,147
1993,2,136,0,0,2,272
1994,1,362,1,1,3,179
1995,3,64,0,0,5,562
1996,2,123,0,2,4,408
1997,4,254,0,1,4,554
1998,1,114,0,3,3,542
1999,1,20,0,0,3,146
2000,1,16,0,1,5,346
2001,1,145,1,0,2,41
2002,1,208,1,1,6,119
2003,4,19,0,2,3,417
2004,1,166,0,2,5,112
2005,1,38,1,2,3,425
2006,3,181,0,2,3,574
2007,1,349,2,0,5,129
2008,3,105,1,0,5,486
2009,1,100,0,1,3,357
2010,1,90,0,1,7,103
2011,1,300,0,0,2,125
2012,1,332,0,1,2,121
2013,4,79,0,1,4,359
2014,1,73,1,0,5,204
2015,2,176,0,2,7,344
2016,1,96,0,1,3,597
2017,1,345,1,0,1,526
2018,3,103,0,0,4,298
2019,1,224,0,2,3,457
2020,2,6,0,3,3,64
2021,4,122,0,1,3,148
2022,2,236,1,0,2,400
2023,4,116,0,3,3,597
2024,1,163,1,1,3,480
2025,1,226,0,2,5,338
2026,1,230,0,2,4,386
2027,2,182,0,0,2,405
2028,5,249,1,1,3,134
2029,1,318,0,0,3,419
2030,2,210,0,0,2,205
2031,1,144,1,2,4,135
2032,2,345,0,2,7,192
2033,1,96,0,2,4,296
2034,5,346,1,1,4,592
2035,2,244,0,0,3,308
2036,1,86,1,0,3,332
2037,1,184,0,0,6,156
2038,1,121,1,1,7,275
2039,1,332,1,1,3,263
2040,1,92,0,0,3,468
2041,3,70,1,3,5,166
2042,2,133,1,0,2,585
2043,2,279,0,2,5,178
2044,1,137,0,1,5,85
2045,3,314,1,0,2,385
2046,2,187,1,2,7,286
2047,1,221,0,2,7,92
2048,2,46,1,1,6,92
2049,2,278,0,1,3,58
2050,1,192,1,0,3,581
2051,1,8,1,1,4,597
2052,1,276,2,3,3,329
2053,1,179,0,0,3,244
2054,4,334,1,0,3,170
2055,3,39,0,3,4,536
2056,2,293,0,0,2,590
2057,1,178,0,1,3,528
2058,1,162,1,1,1,531
2059,2,331,0,1,5,220
2060,2,104,0,1,4,78
2061,1,161,1,0,2,392
2062,2,287,1,0,7,525
2063,3,123,1,2,1,306
2064,1,54,2,2,4,76
2065,1,34,0,1,5,245
2066,3,242,2,1,5,259
2067,1,113,1,0,1,352
2068,1,318,0,0,6,450
2069,1,23,0,2,6,254
2070,1,46,0,1,4,316
2071,3,312,0,0,3,75
2072,2,135,1,0,1,43
2073,1,118,1,0,4,404
2074,3,189,1,0,3,362
2075,3,131,0,2,5,195
2076,3,212,0,3,3,536
2077,1,113,1,2,4,146
2078,1,44,0,3,2,595
2079,5,128,2,3,2,468
2080,3,364,0,1,2,333
2081,1,158,2,0,1,486
2082,1,273,0,2,4,300
2083,1,315,0,0,5,245
2084,4,355,0,0,4,142
2085,2,340,1,0,4,45
2086,1,45,1,1,4,245
2087,1,108,0,0,3,456
2088,2,219,2,0,3,164
2089,3,318,1,1,3,72
2090,1,315,1,2,5,313
2091,3,177,1,1,2,127
2092,4,228,0,2,1,89
2093,1,191,0,0,4,259
2094,2,160,2,0,6,414
2095,1,267,2,1,4,188
2096,3,358,2,1,5,500
2097,2,326,2,1,4,237
2098,2,190,0,2,3,203
2099,3,175,1,2,5,110
2100,1,290,0,3,5,47
2101,4,357,2,0,3,320
2102,2,145,0,0,3,389
2103,1,232,1,1,3,308
2104,2,360,0,0,3,426
2105,3,204,0,0,6,171
2106,1,213,0,0,3,546
2107,3,40,1,0,3,280
2108,4,275,1,0,6,569
2109,1,323,0,0,4,266
2110,5,82,1,1,4,161
2111,1,181,1,1,6,335
2112,1,320,0,2,3,387
2113,1,83,0,1,4,314
2114,3,303,1,0,2,322
2115,2,262,1,0,2,192
2116,1,272,0,0,3,448
2117,1,200,1,2,3,497
2118,2,240,0,2,7,599
2119,1,180,0,0,7,536
2120,3,171,0,0,6,507
2121,3,295,0,3,3,391
2122,2,177,1,1,7,341
2123,4,237,2,2,4,274
2124,1,138,0,0,3,506
2125,5,327,0,0,5,465
2126,2,311,1,2,1,279
2127,2,129,1,1,2,51
2128,1,49,1,1,5,506
2129,3,164,1,1,4,540
2130,1,277,0,1,3,365
2131,1,293,1,2,4,371
2132,1,116,0,0,6,367
2133,2,24,0,0,4,509
2134,2,311,0,2,3,71
2135,2,25,0,0,2,103
2136,3,127,2,1,3,51
2137,1,234,1,2,7,249
2138,2,209,0,3,3,108
2139,1,93,0,1,3,264
2140,3,94,0,1,3,186
2141,3,327,0,2,6,356
2142,2,225,1,2,4,143
2143,2,280,2,2,4,304
2144,1,11,2,1,3,410
2145,1,329,1,0,1,49
2146,3,12,1,1,6,238
2147,1,35,0,2,6,189
2148,1,228,0,2,6,67
2149,1,220,0,0,6,147
2150,3,141,1,1,5,419
2151,1,23,1,1,4,406
2152,1,83,0,3,5,405
2153,2,229,0,1,4,71
2154,3,344,0,1,2,499
2155,1,80,2,0,3,487
2156,1,353,0,1,7,159
2157,1,290,1,0,3,57
2158,1,331,1,2,6,355
2159,1,159,0,2,2,538
2160,2,128,1,1,3,354
2161,2,190,1,1,3,189
2162,2,31,0,2,2,545
2163,1,359,2,0,2,283
2164,3,15,0,0,2,277
2165,1,313,0,3,5,382
2166,5,75,1,2,2,427
2167,2,34,1,2,3,232
2168,1,359,2,0,1,331
2169,2,196,1,0,4,177
2170,1,331,2,0,4,250
2171,2,29,1,0,4,589
2172,1,194,1,2,3,292
2173,1,16,1,0,3,325
2174,3,77,0,2,5,344
2175,1,293,2,0,5,321
2176,3,81,0,0,2,60
2177,1,124,0,3,3,73
2178,2,19,0,0,3,584
2179,2,102,1,0,2,163
2180,2,77,0,0,5,378
2181,1,229,0,0,4,248
2182,1,297,1,1,3,479
2183,1,203,0,0,3,533
2184,1,61,1,1,7,115
2185,2,26,0,2,5,280
2186,4,71,0,1,6,294
2187,3,103,0,0,3,552
2188,3,326,1,1,4,109
2189,3,363,0,0,3,490
2190,2,157,2,1,2,281
2191,1,363,0,1,3,47
2192,4,359,0,0,4,285
2193,2,194,0,2,3,274
2194,2,275,0,3,5,182
2195,1,324,1,2,2,529
2196,1,186,1,0,3,487
2197,1,326,1,1,2,571
2198,3,113,0,3,3,144
2199,2,313,0,0,1,476
2200,1,165,0,2,3,382
2201,5,61,2,0,3,570
2202,1,92,0,0,3,351
2203,1,286,1,2,4,488
2204,1,153,0,2,3,255
2205,2,225,0,2,4,390
2206,4,127,0,3,4,560
2207,1,193,0,0,3,141
2208,3,115,1,0,5,241
2209,1,262,0,3,4,262
2210,4,18,1,0,3,188
2211,3,10,0,1,6,353
2212,3,92,2,1,5,122
2213,1,139,0,0,7,277
2214,4,333,1,0,4,170
2215,2,357,1,1,3,433
2216,1,340,2,2,3,433
2217,3,52,0,2,4,443
2218,1,195,1,1,7,469
2219,3,206,0,1,4,262
2220,1,287,0,0,6,222
2221,2,93,0,0,3,128
2222,2,309,0,1,3,142
2223,1,145,2,0,6,565
2224,1,86,0,0,5,310
2225,1,153,1,1,7,552
2226,1,2,1,1,5,379
2227,1,342,0,0,3,345
2228,2,260,1,1,4,529
2229,1,164,0,1,6,566
2230,1,6,1,0,4,465
2231,2,149,0,3,3,552
2232,1,205,2,0,3,473
2233,4,118,1,2,4,237
2234,3,89,2,0,2,305
2235,2,154,0,2,5,526
2236,2,167,0,0,2,326
2237,3,161,0,2,3,403
2238,1,270,0,0,5,213
2239,1,56,0,2,3,61
2240,1,228,1,1,5,312
2241,3,337,0,0,3,461
2242,1,149,0,2,7,548
2243,2,46,1,0,3,491
2244,5,144,1,3,1,397
2245,3,238,0,0,6,281
2246,2,272,0,1,5,195
2247,1,120,0,2,3,558
2248,3,340,0,0,7,400
2249,2,220,1,0,4,132
2250,1,8,0,2,7,155
2251,1,344,1,2,4,67
2252,4,275,1,3,3,377
2253,2,353,1,0,3,242
2254,3,66,0,1,3,348
2255,3,79,0,0,4,455
2256,2,86,1,0,3,276
2257,2,124,0,2,1,315
2258,1,202,0,0,3,260
2259,1,150,0,1,3,349
2260,1,46,0,1,6,541
2261,3,113,1,2,4,550
2262,2,91,0,3,5,254
2263,3,141,0,1,7,535
2264,1,289,0,1,4,136
2265,2,218,1,2,7,360
2266,2,77,1,1,3,34
2267,2,334,1,0,2,497
2268,2,152,0,0,3,545
2269,1,323,0,0,3,192
2270,2,239,0,1,6,560
2271,1,115,1,2,4,111
2272,1,319,1,0,3,510
2273,1,94,1,0,5,545
2274,2,48,0,3,4,216
2275,4,191,1,2,2,175
2276,2,12,0,1,4,181
2277,2,156,1,0,6,392
2278,2,172,0,0,5,122
2279,2,296,1,0,4,60
2280,1,177,0,0,3,569
2281,1,341,0,0,2,78
2282,1,57,1,1,3,287
2283,1,343,0,0,5,547
2284,1,340,1,0,3,570
2285,1,203,1,0,3,439
2286,1,185,1,1,6,185
2287,5,121,0,1,5,575
2288,1,226,0,1,4,469
2289,1,202,1,0,2,266
2290,1,330,0,0,2,397
2291,2,363,1,0,2,86
2292,1,356,0,0,4,204
2293,1,216,0,2,2,243
2294,2,43,0,3,5,56
2295,1,23,0,1,7,148
2296,1,155,0,3,3,176
2297,1,186,1,1,3,294
2298,1,249,1,0,5,432
2299,1,237,0,3,6,287
2300,1,293,2,0,6,218
2301,3,134,0,1,2,528
2302,2,321,2,0,2,268
2303,2,22,1,0,5,356
2304,1,361,1,1,4,99
2305,4,88,0,1,2,54
2306,1,153,0,0,4,185
2307,1,125,0,0,5,248
2308,2,79,1,0,3,590
2309,1,346,0,3,6,408
2310,1,51,1,2,2,223
2311,2,216,0,1,5,69
2312,3,176,1,0,4,372
2313,1,358,0,2,3,532
2314,2,253,0,0,5,479
2315,5,246,0,0,5,365
2316,1,227,0,0,6,33
2317,1,106,0,2,3,546
2318,1,193,1,0,4,526
2319,1,316,0,0,4,255
2320,1,302,0,1,4,179
2321,4,36,1,0,6,267
2322,2,204,0,1,1,132
2323,2,267,2,1,3,204
2324,1,268,2,1,4,490
2325,3,170,0,0,2,63
2326,4,39,0,0,6,547
2327,3,139,0,2,4,469
2328,1,292,1,2,3,314
2329,2,52,1,0,5,254
2330,1,287,1,0,3,594
2331,1,289,1,0,4,286
2332,1,141,0,1,1,88
2333,2,146,1,2,3,275
2334,2,314,1,0,2,548
2335,1,184,1,1,4,243
2336,1,152,1,2,3,245
2337,1,201,1,3,3,432
2338,1,128,0,0,3,312
2339,1,287,0,0,3,244
2340,1,311,0,0,6,411
2341,3,253,0,2,2,74
2342,1,266,2,2,6,201
2343,1,188,0,1,4,250
2344,1,230,1,0,4,414
2345,4,271,0,0,3,124
2346,2,259,0,0,7,73
2347,2,299,2,1,3,257
2348,1,198,1,0,4,346
2349,2,323,0,0,7,364
2350,1,56,0,2,6,496
2351,2,319,0,0,4,326
2352,4,203,0,1,7,574
2353,2,271,0,0,5,518
2354,3,109,0,2,3,244
2355,2,116,2,1,3,553
2356,1,92,1,3,3,31
2357,4,138,1,1,3,236
2358,1,303,1,3,5,370
2359,2,57,0,2,4,436
2360,1,50,1,1,1,335
2361,1,71,0,3,6,536
2362,1,82,1,0,3,498
2363,1,105,0,0,7,587
2364,1,88,0,0,7,524
2365,2,2,1,1,6,290
2366,1,360,1,2,5,393
2367,1,84,1,2,3,543
2368,2,43,2,0,4,570
2369,1,154,0,1,3,484
2370,2,327,0,0,3,173
2371,2,94,0,1,4,221
2372,3,298,1,0,1,382
2373,2,133,1,3,7,328
2374,1,65,0,0,6,489
2375,2,290,1,0,3,456
2376,1,257,1,2,4,60
2377,1,213,0,1,3,361
2378,3,148,1,0,6,440
2379,1,61,1,1,4,81
2380,3,149,2,0,3,413
2381,3,88,0,3,3,272
2382,3,324,0,1,3,446
2383,4,278,0,0,7,504
2384,1,82,0,1,2,421
2385,1,129,2,0,2,418
2386,2,286,0,2,6,498
2387,1,353,1,3,6,437
2388,2,280,0,2,6,548
2389,2,270,0,0,4,218
2390,2,292,0,0,4,380
2391,1,203,1,0,4,312
2392,1,24,1,1,2,186
2393,1,351,0,1,4,177
2394,1,311,2,1,1,99
2395,3,208,0,3,3,399
2396,1,280,0,0,6,544
2397,1,205,0,0,3,263
2398,1,152,0,0,6,496
2399,2,26,2,0,3,586
2400,2,194,0,0,3,316
2401,1,336,0,1,4,323
2402,1,238,0,0,5,510
2403,1,321,1,0,4,163
2404,1,75,0,2,6,37
2405,2,163,1,0,1,57
2406,2,299,0,1,6,549
2407,1,29,0,0,2,339
2408,1,165,1,1,6,570
2409,5,337,0,3,3,523
2410,1,186,1,0,5,63
2411,2,54,0,1,4,36
2412,1,295,1,2,2,69
2413,1,42,0,1,6,359
2414,1,285,1,0,3,91
2415,2,138,0,0,3,115
2416,4,187,0,1,5,145
2417,1,204,0,2,2,326
2418,1,42,0,0,3,408
2419,1,350,0,0,4,351
2420,1,288,0,0,5,424
2421,1,26,1,0,2,386
2422,1,56,1,0,4,591
2423,3,253,1,0,5,448
2424,1,122,1,0,6,507
2425,1,106,0,0,6,365
2426,4,130,0,3,5,49
2427,1,337,0,0,4,441
2428,4,158,1,0,3,578
2429,1,231,0,0,2,288
2430,3,308,0,3,5,386
2431,2,91,1,2,7,230
2432,3,22,0,2,5,440
2433,5,290,1,0,1,317
2434,1,110,1,2,3,77
2435,4,49,0,1,4,587
2436,1,129,0,0,4,399
2437,1,73,0,1,5,260
2438,1,340,1,2,4,124
2439,2,53,0,2,3,332
2440,1,356,1,2,6,247
2441,2,168,1,3,4,581
2442,2,45,0,0,3,416
2443,3,105,0,1,3,120
2444,3,150,1,0,6,87
2445,1,146,0,2,6,463
2446,1,204,1,0,3,551
2447,1,362,0,2,1,512
2448,1,299,1,0,1,396
2449,1,167,1,0,3,436
2450,1,201,1,0,4,547
2451,1,134,0,0,4,360
2452,4,211,0,2,4,264
2453,2,48,1,0,5,440
2454,1,126,0,1,1,212
2455,2,239,0,0,2,316
2456,1,7,2,0,3,152
2457,1,272,0,0,2,187
2458,2,37,0,0,2,352
2459,1,211,0,2,4,42
2460,1,165,1,1,5,595
2461,5,125,1,0,5,584
2462,3,337,0,1,5,592
2463,2,192,0,0,4,233
2464,2,218,0,0,5,331
2465,2,214,1,1,3,72
2466,1,62,0,0,7,535
2467,1,328,2,1,2,220
2468,1,161,0,1,3,89
2469,1,66,2,2,3,495
2470,2,286,0,3,7,408
2471,1,239,1,0,7,458
2472,4,20,0,0,5,91
2473,4,188,0,0,4,331
2474,2,82,1,0,4,201
2475,2,363,1,2,7,534
2476,3,202,0,2,4,92
2477,1,132,1,1,6,45
2478,3,37,1,1,3,130
2479,1,132,1,0,3,205
2480,3,77,0,1,6,222
2481,1,89,0,2,2,302
2482,3,253,0,1,6,496
2483,4,344,0,0,4,204
2484,1,194,1,1,6,263
2485,1,176,0,0,3,245
2486,5,33,0,1,5,520
2487,1,58,1,1,3,446
2488,3,201,1,0,4,562
2489,2,28,0,2,4,480
2490,1,35,0,2,7,309
2491,1,125,2,0,4,273
2492,1,321,0,3,3,175
2493,3,42,1,1,6,96
2494,1,85,1,2,3,132
2495,2,188,0,2,3,339
2496,1,111,2,1,2,146
2497,2,271,1,2,6,501
2498,3,325,0,0,3,350
2499,5,105,1,0,3,464
2500,1,320,1,1,6,399
2501,3,41,1,2,5,216
2502,3,215,1,2,2,498
2503,2,71,0,1,5,502
2504,4,56,0,1,6,585
2505,1,236,0,0,2,483
2506,1,281,0,3,5,475
2507,3,105,0,0,4,123
2508,1,162,1,2,4,67
2509,3,191,1,1,3,511
2510,3,9,1,1,4,140
2511,1,60,1,0,1,439
2512,3,305,1,3,5,197
2513,1,225,0,1,1,595
2514,2,307,1,3,3,426
2515,2,188,0,0,2,156
2516,4,70,2,1,5,71
2517,1,293,1,2,3,70
2518,1,287,0,2,3,591
2519,2,169,1,3,3,516
2520,2,62,0,0,5,428
2521,2,349,0,0,3,211
2522,1,14,1,1,5,210
2523,1,164,0,0,2,493
2524,1,245,0,3,2,79
2525,3,335,2,0,4,437
2526,1,8,1,1,6,430
2527,1,154,1,0,2,175
2528,4,36,1,1,1,327
2529,1,48,0,0,2,174
2530,5,85,0,0,4,45
2531,2,28,1,0,3,114
2532,3,196,2,0,5,245
2533,1,208,0,3,2,511
2534,1,204,1,0,2,81
2535,2,307,2,1,3,577
2536,3,104,1,3,4,136
2537,2,230,2,2,4,248
2538,1,101,0,3,2,366
2539,3,29,2,3,6,400
2540,3,127,1,1,3,283
2541,2,338,0,1,5,434
2542,3,10,2,0,4,59
2543,3,106,0,1,3,214
2544,2,167,0,2,5,318
2545,1,257,1,1,5,388
2546,1,295,0,2,3,503
2547,1,277,0,2,4,594
2548,1,65,1,0,3,429
2549,1,271,0,2,4,162
2550,1,188,0,1,3,531
2551,1,317,0,0,5,532
2552,1,138,0,2,3,106
2553,3,343,1,1,1,379
2554,4,105,1,2,3,89
2555,1,34,2,1,2,484
2556,4,110,1,0,4,494
2557,2,33,0,2,3,340
2558,1,354,2,1,5,120
2559,1,231,1,0,3,327
2560,2,317,1,0,5,354
2561,3,266,1,2,4,309
2562,2,182,2,0,7,147
2563,1,340,1,2,7,596
2564,1,65,0,0,6,300
2565,1,333,1,1,5,546
2566,1,1,0,3,3,130
2567,1,133,0,0,5,417
2568,1,80,0,1,7,315
2569,3,271,0,2,1,82
2570,4,241,0,2,4,269
2571,1,28,0,1,3,243
2572,4,223,1,1,4,390
2573,1,23,1,2,3,393
2574,1,109,2,2,4,356
2575,1,107,0,2,4,505
2576,2,145,1,0,7,126
2577,5,354,2,3,4,356
2578,2,139,0,1,5,102
2579,1,284,1,0,3,285
2580,2,298,1,0,3,199
2581,1,99,0,0,3,362
2582,3,317,1,0,3,186
2583,2,123,1,0,3,448
2584,1,320,0,0,4,487
2585,2,287,0,1,4,128
2586,2,81,0,0,4,273
2587,1,10,0,0,3,506
2588,2,8,0,0,3,470
2589,1,205,0,0,4,223
2590,2,315,0,0,2,404
2591,3,197,2,1,3,396
2592,3,198,0,3,1,184
2593,2,30,0,2,2,528
2594,2,20,0,2,3,563
2595,1,48,0,0,1,487
2596,3,130,0,0,3,142
2597,1,293,0,0,4,53
2598,1,132,0,2,2,312
2599,1,356,1,0,3,321
2600,1,54,2,1,6,392
2601,2,281,0,0,5,430
2602,1,265,0,0,3,597
2603,2,215,1,3,6,295
2604,1,290,1,2,3,83
2605,1,43,0,2,2,451
2606,2,74,2,1,7,503
2607,1,350,1,2,6,272
2608,1,278,0,1,3,383
2609,2,326,1,3,4,417
2610,1,242,2,0,4,207
2611,3,130,1,1,2,504
2612,1,350,0,1,3,434
2613,1,194,0,0,3,65
2614,2,32,0,2,6,387
2615,1,106,0,3,1,587
2616,1,204,1,1,5,356
2617,1,1,1,0,2,73
2618,1,245,1,1,3,349
2619,3,72,2,2,4,501
2620,1,306,0,1,4,298
2621,3,15,1,0,2,554
2622,3,53,1,1,3,54
2623,1,8,0,0,4,580
2624,4,330,1,2,2,186
2625,1,46,0,0,2,214
2626,4,325,1,1,4,203
2627,1,114,0,2,4,423
2628,2,147,0,0,2,215
2629,1,166,1,0,4,310
2630,1,139,1,0,6,324
2631,2,117,0,0,1,557
2632,2,299,0,0,4,217
2633,1,276,0,3,2,441
2634,1,277,1,2,1,215
2635,2,338,1,2,2,573
2636,2,313,2,3,3,330
2637,4,178,0,0,5,338
2638,3,330,1,0,3,218
2639,4,354,0,0,4,440
2640,2,154,1,2,3,567
2641,1,201,0,1,3,416
2642,1,115,0,0,4,580
2643,3,159,1,0,5,222
2644,2,42,0,1,5,192
2645,1,247,1,1,5,82
2646,1,68,1,2,3,504
2647,4,326,0,0,5,203
2648,2,334,0,3,3,225
2649,1,196,1,1,5,240
2650,1,90,1,2,6,419
2651,1,111,0,3,1,337
2652,1,359,0,3,3,486
2653,1,145,1,0,4,360
2654,1,275,1,0,5,524
2655,3,179,0,1,2,358
2656,1,241,0,1,7,58
2657,3,326,1,1,4,151
2658,3,319,1,3,2,487
2659,1,331,2,0,1,447
2660,2,153,1,1,5,188
2661,1,104,2,0,2,545
2662,3,75,0,2,2,31
2663,1,128,1,3,4,331
2664,2,199,0,1,4,108
2665,2,154,1,0,4,344
2666,1,56,0,2,3,357
2667,1,278,0,1,5,305
2668,2,345,1,0,7,481
2669,2,19,1,2,3,594
2670,1,159,0,3,5,515
2671,2,26,1,1,6,136
2672,1,169,0,1,4,596
2673,2,23,0,0,4,275
2674,1,47,1,1,3,193
2675,3,13,0,1,4,556
2676,1,217,2,0,4,30
2677,1,322,0,0,5,166
2678,1,194,1,0,7,180
2679,1,144,1,0,1,209
2680,2,73,0,1,2,516
2681,1,156,0,1,2,47
2682,3,77,1,1,5,254
2683,1,169,1,0,2,134
2684,1,287,0,1,4,94
2685,1,85,0,2,3,362
2686,1,182,0,1,3,401
2687,1,315,0,3,3,236
2688,1,297,0,1,6,258
2689,1,112,0,1,4,171
2690,1,230,1,0,6,360
2691,2,96,1,1,4,300
2692,2,168,2,2,2,354
2693,1,156,1,3,2,556
2694,1,105,2,3,7,576
2695,4,193,1,0,5,98
2696,2,330,1,1,1,241
2697,2,132,2,1,5,587
2698,1,355,1,1,3,411
2699,3,138,0,0,3,449
2700,3,331,1,2,2,77
2701,2,270,2,3,5,260
2702,5,38,1,1,2,506
2703,1,45,1,0,3,118
2704,1,163,1,0,3,81
2705,3,331,2,1,2,563
2706,3,253,0,0,4,451
2707,1,169,1,3,1,475
2708,1,285,0,1,3,160
2709,1,274,1,1,6,403
2710,1,20,1,1,3,580
2711,3,239,0,0,3,559
2712,2,270,0,3,3,134
2713,1,310,1,1,4,416
2714,1,31,0,3,5,365
2715,1,314,0,1,2,146
2716,1,104,1,2,6,30
2717,2,170,0,0,5,567
2718,5,186,0,1,5,465
2719,3,128,2,2,2,525
2720,1,210,0,2,1,41
2721,3,281,0,2,4,323
2722,3,253,1,0,6,537
2723,3,19,1,3,4,594
2724,1,200,2,3,3,157
2725,1,220,2,0,2,105
2726,1,136,1,3,4,298
2727,1,223,0,0,5,175
2728,1,3,0,1,2,432
2729,1,236,0,0,1,528
2730,1,342,0,3,3,589
2731,2,228,1,0,4,228
2732,1,142,1,1,5,532
2733,1,9,0,1,5,432
2734,4,190,1,0,4,238
2735,4,350,0,1,2,371
2736,3,165,0,0,4,77
2737,5,139,1,2,7,570
2738,2,276,0,3,6,205
2739,4,291,0,2,6,540
2740,1,53,0,2,3,48
2741,1,175,0,0,5,524
2742,1,110,1,0,6,384
2743,1,203,2,1,4,588
2744,1,136,0,0,3,374
2745,2,4,0,3,7,89
2746,3,155,1,0,3,258
2747,2,172,2,3,2,176
2748,1,358,0,0,2,327
2749,3,47,0,2,4,362
2750,2,94,1,0,3,361
2751,1,48,1,0,2,462
2752,2,240,0,2,5,428
2753,1,347,1,0,5,364
2754,1,213,0,2,5,238
2755,4,340,0,1,3,440
2756,1,324,0,0,4,300
2757,1,139,1,3,1,209
2758,3,205,0,1,3,444
2759,2,73,0,2,3,375
2760,1,4,0,1,5,548
2761,1,76,1,1,3,467
2762,1,329,0,0,1,42
2763,2,77,0,0,3,433
2764,1,304,0,1,3,409
2765,1,256,1,1,6,450
2766,4,102,0,0,6,209
2767,2,106,0,1,2,312
2768,1,333,0,1,2,447
2769,2,39,1,0,2,385
2770,2,314,1,0,5,45
2771,1,275,1,1,1,344
2772,1,88,1,0,2,562
2773,3,211,2,0,4,45
2774,1,77,0,0,3,494
2775,2,77,2,3,2,492
2776,1,28,0,2,3,574
2777,1,245,0,0,3,98
2778,1,66,1,0,4,440
2779,1,266,0,2,7,81
2780,1,205,0,1,2,94
2781,1,58,0,2,3,496
2782,3,201,1,3,6,301
2783,5,225,0,1,6,468
2784,3,142,1,0,3,559
2785,3,84,1,2,4,302
2786,1,143,1,3,2,488
2787,4,352,0,1,5,202
2788,1,33,2,1,7,597
2789,4,152,0,0,4,550
2790,5,158,0,0,3,526
2791,2,141,0,2,2,563
2792,5,251,1,3,4,101
2793,2,303,0,1,4,201
2794,1,112,0,2,4,321
2795,1,144,0,0,1,281
2796,2,209,0,0,4,438
2797,1,224,1,1,4,396
2798,2,43,1,0,3,285
2799,5,264,1,1,3,554
2800,1,244,0,0,3,469
2801,3,3,0,2,5,364
2802,4,125,2,2,4,464
2803,4,268,0,1,5,490
2804,4,84,1,0,3,337
2805,2,16,0,1,6,124
2806,5,334,2,3,5,438
2807,3,59,0,1,3,197
2808,1,177,0,0,2,116
2809,1,63,1,0,3,32
2810,2,49,1,0,7,401
2811,1,307,0,0,3,557
2812,2,246,1,2,3,52
2813,2,289,1,2,2,127
2814,1,286,0,0,5,551
2815,2,332,0,0,3,350
2816,3,15,0,0,3,563
2817,1,338,0,3,3,396
2818,1,255,1,1,3,213
2819,1,92,0,1,3,446
2820,1,279,0,1,4,243
2821,4,206,0,1,5,239
2822,1,94,0,0,5,162
2823,2,225,0,0,5,82
2824,1,301,0,1,2,52
2825,1,318,0,1,5,135
2826,3,199,2,0,2,489
2827,2,271,0,0,2,511
2828,1,234,1,0,6,149
2829,1,46,0,1,5,237
2830,1,64,0,1,4,347
2831,1,230,0,3,6,367
2832,2,249,0,0,7,184
2833,1,246,2,0,4,184
2834,1,75,2,0,4,423
2835,1,157,1,1,5,534
2836,4,223,1,1,3,342
2837,5,190,0,2,2,288
2838,1,52,0,0,5,186
2839,3,88,2,1,3,43
2840,1,313,1,2,2,106
2841,1,339,1,3,3,368
2842,3,66,0,3,3,438
2843,4,150,0,2,7,423
2844,4,20,2,3,4,249
2845,2,33,0,0,4,462
2846,1,328,0,0,7,484
2847,3,281,0,0,6,169
2848,1,46,1,2,4,527
2849,2,73,0,3,6,559
2850,1,354,1,0,3,125
2851,2,313,0,1,3,57
2852,1,343,1,2,3,259
2853,1,133,1,3,4,445
2854,4,55,0,1,4,485
2855,1,61,1,3,4,54
2856,2,345,0,0,4,433
2857,1,8,0,0,1,571
